,className,labelNumber,team1,team2,team3,team4,team5,team6,team7,team8,team9,team10,team11,team12,team13
0,3,0,-698.5177612304688, 143.48817443847656, 34.32234191894531, 32.113887786865234, 19.648588180541992, 2.475708723068237, 2.649403810501098, 18.123703002929688, -1.437846779823303, 8.891613006591797, -3.480778455734253, 10.770462036132812, 8.597990989685059
1,3,0,-653.5167236328125, 28.255615234375, 16.90725326538086, 50.708961486816406, 9.279743194580078, 27.187597274780273, -6.607158184051514, 3.269726753234863, 11.100591659545898, 14.975984573364258, -6.544556617736816, 11.314473152160645, 6.667259216308594
2,3,0,-642.7697143554688, 38.15871810913086, 13.813417434692383, 44.42898178100586, 10.278946876525879, 24.11357879638672, -9.200873374938965, 4.390047073364258, 7.377244472503662, 9.94797134399414, -6.116440296173096, 9.539093017578125, 4.809879302978516
3,3,0,-632.6156616210938, 76.3676528930664, 12.10586929321289, 63.98198699951172, 27.842544555664062, -5.990052700042725, 2.897553443908691, 4.973986625671387, 0.15393650531768802, 13.130609512329102, -15.586258888244629, 11.430088996887207, 4.486773014068603
4,3,0,-678.0486450195312, 118.27629852294922, 24.779367446899414, 31.62833595275879, 22.07455062866211, 15.25500774383545, 9.782050132751465, 9.595335960388184, -4.194690704345703, 10.916345596313477, -8.539861679077148, 1.534509181976318, 4.059658050537109
5,3,0,-662.8814086914062, 86.8785400390625, 11.712748527526855, 67.07684326171875, 24.888830184936523, -4.161364078521728, 5.782924652099609, 0.24170474708080203, -2.903391122817993, 14.056635856628418, -15.391690254211426, 12.60479736328125, 8.633566856384277
6,3,0,-678.1964721679688, 113.66799926757812, 18.264760971069336, 51.16403579711914, 32.142425537109375, 9.322964668273926, 4.424463748931885, 8.842055320739746, -5.238848209381103, 15.583758354187012, -4.4272260665893555, 2.955580949783325, 9.808719635009766
7,3,0,-587.4991455078125, 124.37786865234375, -8.890323638916016, 32.644493103027344, 20.722970962524414, 4.68972635269165, -2.359042167663574, -11.497527122497559, -2.178150177001953, 22.2241153717041, -6.370660781860352, 16.244054794311523, 4.633037567138672
8,3,0,-658.4373779296875, 111.18925476074219, 16.258831024169922, 43.76692199707031, 24.71224594116211, 11.87551212310791, 5.083383560180664, 3.689470052719116, -1.76129937171936, 12.192933082580566, -7.008342266082764, 4.307397365570068, 7.648761749267578
9,3,0,-656.9828491210938, 117.31108093261719, 21.607755661010742, 40.102108001708984, 24.579723358154297, 13.786355018615723, 6.242125511169434, -0.12040270119905401, -2.49819278717041, 11.719630241394043, -12.415414810180664, 3.50808572769165, 6.599628925323486
10,3,0,-653.4750366210938, 87.34176635742188, 17.74748420715332, 40.53285598754883, 15.663431167602539, 17.41785430908203, 2.211882591247558, 1.231539607048034, 0.275374948978424, 13.94156551361084, -5.660590648651123, 11.485730171203613, 5.167286396026611
11,3,0,-651.87060546875, 139.44027709960938, 2.6525251865386963, 42.169193267822266, 23.218273162841797, 7.261338710784912, 6.714114189147949, 5.332314968109131, 1.143781781196594, 13.765423774719238, -11.118208885192871, 13.665757179260254, 8.98601245880127
12,3,0,-641.0845336914062, 68.78394317626953, 12.464831352233887, 63.55853271484375, 22.794097900390625, -3.7280702590942383, 2.256785154342651, 1.373205304145813, 2.20356822013855, 18.228649139404297, -15.021878242492676, 12.082191467285156, 10.968295097351074
13,3,0,-694.4624633789062, 85.65077209472656, 15.655841827392578, 48.83474349975586, 27.571443557739258, 14.754332542419434, 9.64786434173584, 10.426726341247559, -8.393304824829102, 13.344228744506836, -5.064545631408691, 7.558162212371826, 6.443047046661377
14,3,0,-689.813720703125, 115.42610168457031, 15.856849670410156, 53.004146575927734, 30.08831024169922, 9.543423652648926, 8.456735610961914, 3.519637823104858, -8.162737846374512, 14.335022926330566, -7.451424598693848, 3.346225500106811, 8.146307945251465
15,3,0,-679.7324829101562, 114.36817169189453, 19.806549072265625, 50.5393180847168, 33.313175201416016, 11.739117622375488, 6.187598705291748, 4.003463268280029, -6.776811122894287, 11.97181224822998, -2.365402221679687, 1.532557129859924, 7.19312047958374
16,3,0,-698.2350463867188, 106.59339904785156, 12.270718574523926, 49.74040985107422, 26.6766300201416, 15.790266990661621, 12.437591552734375, 5.776421546936035, -5.080669403076172, 13.14022159576416, -7.274495601654053, 8.661438941955566, 8.475430488586426
